date,INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,InterestRate,CPI,Sentiment,INTC_return,ASML_return,AMAT_return,AMD_return,QCOM_return,TSM_return,TXN_return,AVGO_return,NVDA_return,InterestRate_return,CPI_return,Sentiment_return,INTC_return_volatility,ASML_return_volatility,AMAT_return_volatility,AMD_return_volatility,QCOM_return_volatility,TSM_return_volatility,TXN_return_volatility,AVGO_return_volatility,NVDA_return_volatility,InterestRate_return_volatility,CPI_return_volatility,Sentiment_return_volatility,Sentiment_avg,ChipInventoryIndex
8/15/2021,0.8174314358371954,0.8573182666891711,0.3662184271082426,0.050414921,0.3915625884124057,0.6676079472591084,1.0823882032365133,-0.608363713,-0.458444328,-1.015268047,-0.564249359,-0.676073227,-0.004957222,0.013207884,-0.007082599,0.034292521,0.007076237,-0.003921151,0.000178716,0.005406041,0.03125242,-0.024558788,3.372141865609635e-05,-0.500989374,0.001691299,0.005713699,0.006217561,0.007004865,0.000859974,0.00242598,0.000661448,0.00068917,0.013436308,0.022291,0.001928697,0.395446708,-0.205294302,110.25749110304768
8/22/2021,0.7922579986032501,0.9148931475805508,0.3412063246271483,0.1097769489087018,0.4070269844161849,0.6819201135836694,1.084689364498396,-0.60188575,-0.416424852,-1.085532789,-0.654696283,-0.838275612,-0.004294047,0.013112155,-0.007033875,0.019127979,0.00264511,0.0028185,0.000266375,0.004458019,0.039079748,-0.001825135,-0.002531273,0.2928216766948761,0.001320489,0.005737719,0.005587626,0.011829616,0.002947149,0.004649484,0.000472163,0.001150697,0.014677968,0.018209429,0.001651331,0.4135327804633325,-0.197698493,108.99898916772902
8/29/2021,0.7797659079974292,0.997817389,0.3421930473396976,0.1311534462701823,0.4029933929056817,0.731737507,1.1046942772559818,-0.592007175,-0.375250412,-0.839641939,-0.621006487,-1.554082016,-0.002140072,0.01864082,0.000279451,0.006758778,-0.000688106,0.009782984,0.002315084,0.006768086,0.036853603,0.006398722,0.000945245,0.9995463649023548,0.00153368,0.003263278,0.003833986,0.016853787,0.00428572,0.007614536,0.000987808,0.001098522,0.009530802,0.017687355,0.001762295,0.636910717,-0.209933825,108.35166464643365
9/5/2021,0.7807849408648163,1.098077132588886,0.3748960959697758,0.1379847505373786,0.3921193652371212,0.7880114277967623,1.144125055058658,-0.575731061,-0.347885729,-0.0083277,-0.512676707,-1.107722979,0.000174949,0.022125293,0.009259274,0.002145408,-0.001856321,0.010943833,0.004552617,0.011076254,0.023622466,0.021495424,0.003036571,-0.311716806,0.002321748,0.004406345,0.007750525,0.01438806,0.004004668,0.006892427,0.002067172,0.002924081,0.006890832,0.019225781,0.002307377,0.6771204507378169,-0.203078817,110.06059139128105
9/12/2021,0.7885553962556187,1.1617313968279208,0.4129687161635831,0.1452834148528891,0.3786987800300186,0.8135207409674301,1.1818165174027893,-0.559694705,-0.339334619,-0.227667493,-0.508143907,-0.851991207,0.00133381,0.013743135,0.010680675,0.002287277,-0.002295308,0.004907203,0.004332076,0.010793542,0.007211365,-0.005552158,0.000126673,-0.259473738,0.002500907,0.004268005,0.008284523,0.007991202,0.002234604,0.003877816,0.002004629,0.003216116,0.014670056,0.011998877,0.002303312,0.6108210899875761,-0.21276681,110.45163171150183
9/19/2021,0.7999591090752254,1.1806672466363903,0.4503098012227828,0.1667364441436902,0.353704682,0.8062113184567294,1.2290883692076713,-0.542024355,-0.341325925,-0.58844035,-0.539135862,-1.988889009,0.001954857,0.004032879,0.010364752,0.006707673,-0.004284547,-0.00139924,0.005409764,0.011766328,-0.001667295,-0.009183246,-0.00086599,1.5577210258150602,0.001804909,0.007860269,0.004948722,0.00260855,0.001498006,0.005617877,0.001310109,0.00225923,0.017139894,0.013842775,0.001658492,0.9316573775179352,-0.276132332,110.05059065567046
9/26/2021,0.8032855622745202,1.1123965033293473,0.449740084,0.2013821926585193,0.3207676376710914,0.7678267948127805,1.2645271159909286,-0.532998473,-0.346294725,0.050425713,-0.514830133,-1.01994405,0.000569118,-0.014481618,-0.000156514,0.010760435,-0.005670441,-0.007358233,0.004033769,0.005940257,-0.00416726,0.016412655,0.000679749,-0.519055968,0.000793575,0.015735772,0.005165116,0.004111085,0.001777306,0.007902952,0.000591348,0.00266737,0.012568872,0.015409345,0.00165662,0.967087513,-0.246716778,107.13034495593851
10/3/2021,0.7939146007289253,0.9809083635051956,0.4048553786360031,0.2354284307045594,0.2752811519087524,0.7228353534576708,1.2770012018338566,-0.532997935,-0.344698133,-0.076645371,-0.417073886,-1.600494993,-0.001602351,-0.028301164,-0.012332756,0.010461664,-0.007875611,-0.008688699,0.001414142,3.517469331359991e-07,0.001344642,-0.003211779,0.002732055,0.6466374842725209,0.001551364,0.01879252,0.01088308,0.003966122,0.002348184,0.006228139,0.001695227,0.005390249,0.004902591,0.011463864,0.001517302,0.943951553,-0.273854265,107.64831916217673
10/10/2021,0.7662714870611543,0.862682562,0.3482385523798066,0.2709571362302355,0.2253317844780187,0.6962265686306928,1.2672551264007266,-0.533257636,-0.332184386,0.4726644203244279,-0.537028142,-1.071199827,-0.004734312,-0.026187757,-0.015750583,0.010804164,-0.008716974,-0.0051837,-0.001103317,-0.000169909,0.010524864,0.01392879,-0.003343303,-0.358030868,0.002915044,0.014815655,0.011940833,0.001989704,0.002027208,0.003185275,0.00288485,0.00568258,0.006419283,0.012616332,0.002562212,0.9664070065815668,-0.28592632,108.31999007589529
10/17/2021,0.7204394819791469,0.828737382,0.3320062006874892,0.3357389324087786,0.2198752287723963,0.7049340247508166,1.2459528904518782,-0.520528266,-0.307851771,-0.313691009,-0.440829049,-1.704640258,-0.007886781,-0.007721273,-0.004588042,0.019489368,-0.000960631,0.001705152,-0.002414211,0.008329596,0.020252138,-0.019665613,0.002690205,0.6674429925085512,0.003692167,0.009758437,0.00711418,0.004409601,0.003476254,0.004622564,0.002851036,0.004281476,0.010719672,0.016797919,0.002854146,0.6359990892490969,-0.270272434,108.98590660457776
10/24/2021,0.6602741187607107,0.8945774703522449,0.3864396141119686,0.460189249,0.3207757074687691,0.7436965448626659,1.2257481699589228,-0.487010109,-0.268017214,-0.026789379,-0.480301997,-2.202744687,-0.010435571,0.01509272,0.015456411,0.036724685,0.017780694,0.007577815,-0.002295369,0.021751773,0.03249635,0.007318926,-0.001100898,0.3147587461159233,0.00383262,0.020158941,0.013976644,0.012300831,0.012316302,0.007244063,0.001777356,0.010309729,0.013352545,0.014651118,0.002991757,0.4785885104202322,-0.335410542,106.49242449949011
10/31/2021,0.5925910237585513,1.015707220855437,0.4988855660320324,0.6458363711490094,0.5483500364361643,0.7916448779021121,1.1984959725649484,-0.440129251,-0.206976461,0.028325066,-0.46704268,-2.144762314,-0.011863308,0.027354087,0.03144312,0.052842926,0.03940257,0.009303083,-0.003103125,0.029775885,0.048228743,0.001395767,0.000370209,-0.027868097,0.003130662,0.023827362,0.020978807,0.018672344,0.021458698,0.006553451,0.000830655,0.013397876,0.016276435,0.01453783,0.002535428,0.44144524,-0.365383931,106.61098258299327
11/7/2021,0.5512989509416885,1.119935099732792,0.6263071061477437,0.8614741238994259,0.8783403868692168,0.8370049416657174,1.172581306375817,-0.397797424,-0.125518674,-0.447169942,-0.358067337,-1.403842336,-0.007324454,0.022910531,0.034544536,0.058298831,0.054969114,0.008719779,-0.00296001,0.026109191,0.061399185,-0.012025069,0.00304154,-0.366317312,0.002139782,0.015599869,0.017937237,0.017489756,0.024497216,0.003488583,0.000398049,0.009367632,0.017986183,0.012313671,0.001965075,0.4446262173752394,-0.383702914,104.89854541050005
11/14/2021,0.5330394247888234,1.148848938728508,0.7137317757934794,1.0448349478902683,1.2253793381927691,0.8710667475314035,1.1577261460847303,-0.37452522,-0.040082961,0.5620930868653431,-0.363339151,-1.32469394,-0.003262802,0.006213258,0.022909802,0.046841769,0.054796898,0.006491259,-0.001701815,0.013988474,0.060672332,0.0258345,-0.000146692,-0.061752767,0.003810435,0.0092906,0.008627899,0.009240499,0.01755946,0.001247469,0.000646383,0.00678995,0.013557286,0.0157131,0.001774882,0.2786087869411885,-0.36277886,104.42322680489615
11/21/2021,0.5223177513655409,1.0919646151553088,0.7303597582469911,1.139067791239556,1.4919392838447658,0.8864935830661884,1.1577291265853755,-0.369995147,0.022005319,0.6261726441956373,-0.349822437,-1.867189984,-0.001922132,-0.012148318,0.004259803,0.022995772,0.039902839,0.002920977,3.420297580714049e-07,0.002685376,0.041569963,0.001598961,0.000376167,0.4511215563977659,0.004480294,0.017963364,0.013606749,0.015553229,0.008795871,0.002891326,0.001439321,0.012315064,0.009709401,0.015768466,0.001441806,0.337778659,-0.3442995,107.0873627476628
11/28/2021,0.5124906172097947,0.9874370548354426,0.6966386485567949,1.1397701568825664,1.6368068774192894,0.8859428007088838,1.1680996898348366,-0.36559717,0.041779861,0.5712692649383984,-0.300096315,-1.177956634,-0.001765156,-0.022597617,-0.008602125,0.000167546,0.020853905,-0.000103984,0.001190082,0.002600088,0.012711242,-0.001367803,0.001383348,-0.394965802,0.002592503,0.02011491,0.019192923,0.025860296,0.016144378,0.003892789,0.001831345,0.011201665,0.022844099,0.015991318,0.001403788,0.392823266,-0.291056467,107.54617091805868
12/5/2021,0.5070709751661941,0.9129677878276968,0.6696509030912152,1.098133996409142,1.686951254637593,0.8816146548262985,1.1752588965163364,-0.345018154,0.027683251,0.5215349244073941,-0.378028594,-2.230385987,-0.000975201,-0.016471589,-0.006944205,-0.009930469,0.007070902,-0.000817206,0.000820584,0.012134782,-0.008947683,-0.001240724,-0.002165029,0.9967958914909716,0.000949509,0.012407064,0.014508025,0.025293999,0.020981142,0.003332803,0.00128607,0.006062869,0.030776182,0.013156988,0.001493072,0.6086337957146534,-0.336575118,105.03989701114295
12/12/2021,0.5095744059152514,0.86243734,0.6700015193991844,1.0456838109393338,1.720794037712421,0.8865640724533063,1.1676073635292732,-0.289731095,-0.005123848,-0.026205799,-0.316159275,-1.511466381,0.000450903,-0.011363828,9.084779409374022e-05,-0.012635151,0.004738693,0.000935274,-0.000876295,0.032210134,-0.021011989,-0.013681483,0.001722515,-0.341004366,0.001084794,0.005150318,0.006028734,0.016196764,0.016156592,0.001626021,0.000919357,0.013939437,0.027467059,0.006811588,0.001758403,0.6689986143567881,-0.346860878,106.28285470311276
12/19/2021,0.5292478549478282,0.8534044552584664,0.7097696124004284,1.0281401693389085,1.7552046993150918,0.9133510122073633,1.1262440449791171,-0.219085836,-0.027281167,0.5645879705023095,-0.373089578,-2.033624676,0.003541864,-0.002054762,0.010303329,-0.004280313,0.004795483,0.005057104,-0.004741305,0.039873463,-0.0144957,0.014961559,-0.001582281,0.375836761,0.002339713,0.008690646,0.008597465,0.005735164,0.007736085,0.002626686,0.002713241,0.017291979,0.014621255,0.011747345,0.001997399,0.6597480587169067,-0.356026617,104.94388311812727
12/26/2021,0.5806611004375486,0.8509454826753502,0.7640003958409946,1.0342401838703132,1.7972999458385297,0.9678035442843134,1.0632262159049617,-0.165515131,-0.029199387,0.669447148,-0.313125747,-1.779238991,0.009223397,-0.000560508,0.013907111,0.001494684,0.005838412,0.010228362,-0.007257883,0.029076879,-0.001273392,0.002616362,0.001669234,-0.133083077,0.004520689,0.007597696,0.009530293,0.00627548,0.001096816,0.004913215,0.003663693,0.011706832,0.008377183,0.011799051,0.002074669,0.5963792223458104,-0.389139885,103.0525525730742
1/2/2022,0.6366893709632322,0.822987996,0.7877120465716817,1.0213380977764388,1.823086418,1.0200016706734094,1.007477693738677,-0.152970473,-0.029981429,0.4872767996541878,-0.331400868,-1.458330082,0.00995946,-0.006376318,0.005997285,-0.003156675,0.003555702,0.009705622,-0.006467604,0.006616548,-0.000519812,-0.004533507,-0.000507883,-0.193657562,0.004572841,0.004856079,0.005945338,0.005884622,0.000933077,0.004367435,0.00284112,0.014290529,0.010094249,0.012087567,0.001642298,0.3116884127467154,-0.346621933,104.17676587199577
1/9/2022,0.696384093,0.733852533,0.7631989395018408,0.9456086,1.815206538840357,1.0728945572161943,0.9334197119774305,-0.17939679,-0.053672387,0.8781227059227729,-0.300705907,-1.864017549,0.01050656,-0.020459754,-0.006163032,-0.018586952,-0.001082708,0.009740269,-0.008647686,-0.013846665,-0.015755249,0.009770921,0.000853476,0.3036160728990789,0.003220507,0.009072849,0.008736512,0.008671283,0.003052396,0.002428912,0.001629978,0.023934078,0.008236868,0.008496711,0.001441012,0.2930010662124359,-0.366037306,105.55252009463777
1/16/2022,0.7067183676009369,0.6051088785588847,0.6871770924169693,0.8171231966844529,1.7545183591329483,1.0913535758636967,0.862519296,-0.230636383,-0.105045685,1.2239537859901783,-0.250534825,-1.638653197,0.001799971,-0.03016848,-0.019231773,-0.03213254,-0.008347695,0.003366454,-0.008351198,-0.027225118,-0.034711788,0.008561919,0.001393822,-0.129380457,0.004082246,0.013432253,0.014487731,0.015321212,0.006260618,0.003271201,0.001005817,0.024596403,0.016044154,0.006552522,0.000967941,0.2297258755238683,-0.344285801,102.79959327697811
1/23/2022,0.663051612,0.5002964109728989,0.6084923097545977,0.7036785809645719,1.6853185987869914,1.0747788250111088,0.8067842693637929,-0.266453715,-0.151075983,2.045787480314353,-0.337730282,-0.995018332,-0.007591986,-0.025324696,-0.020295758,-0.029312932,-0.009598594,-0.003012669,-0.006620188,-0.019563429,-0.032220058,0.020173834,-0.002419038,-0.424418799,0.008497552,0.010266614,0.012407527,0.013128606,0.006212262,0.006095746,0.001137212,0.014490682,0.015923683,0.010128666,0.001699547,0.3040328593718217,-0.301097922,104.80596613926639
1/30/2022,0.5603300497718192,0.3920618091757282,0.5210211629841898,0.5903810633757753,1.613957984299646,1.0217318073591584,0.7299160487443723,-0.283135166,-0.188280103,1.1844782318422649,-0.114196522,-1.698595824,-0.017995993,-0.026831037,-0.023029492,-0.030158971,-0.009994254,-0.009671098,-0.00919123,-0.009293217,-0.026908962,-0.020724756,0.006216469,0.8060470390103713,0.012261356,0.004035159,0.007516822,0.006089624,0.00417481,0.008342011,0.001110795,0.007735901,0.008416978,0.017571068,0.003560557,0.5358852525866584,-0.314329616,98.13358332560183
2/6/2022,0.4400249625940417,0.3163426632805226,0.4622380471812136,0.5347371051286817,1.5752783096816714,0.9526416842281752,0.6308045078965641,-0.270470234,-0.194472022,1.2598051189310715,-0.322480979,-1.039374509,-0.021462729,-0.019288071,-0.015841295,-0.015272622,-0.005471884,-0.012718951,-0.011960826,0.007121803,-0.00460233,0.001850869,-0.005756601,-0.418167843,0.010543171,0.004551468,0.002972594,0.007722,0.002045,0.007171978,0.002227382,0.014852041,0.013730151,0.017213533,0.005147735,0.5815394590233913,-0.268915633,102.8995204232295
2/13/2022,0.3289627446410652,0.2554071754520909,0.4198719635268607,0.5113901634204926,1.5372860636253065,0.8692300544305318,0.5075120969455617,-0.251500253,-0.19223741,1.1111163201306624,-0.323068178,-1.910813732,-0.020248363,-0.015827485,-0.011600889,-0.006507431,-0.005404207,-0.01555325,-0.015059104,0.010591854,0.001668622,-0.003646706,-1.63E-05,0.9500769352625648,0.006320541,0.005154747,0.005026434,0.011459219,0.002521641,0.005383115,0.003629163,0.014153416,0.016565472,0.016850781,0.005055008,0.7524883298458178,-0.283903808,101.40070295395414
2/20/2022,0.2414817462565306,0.1934927596946052,0.374057363,0.4765758978634218,1.4729084092376732,0.7626944039523423,0.3976810690598452,-0.245203879,-0.209092527,0.1619325277699912,-0.138218212,-1.133933701,-0.01627876,-0.016340381,-0.012692422,-0.009767247,-0.009207157,-0.02017889,-0.013620017,0.003478723,-0.01256503,-0.023364658,0.005138578,-0.434334057,0.002312039,0.005074084,0.005149644,0.010466555,0.002424856,0.004466387,0.002518928,0.008679004,0.012333352,0.012460375,0.005489328,0.7553664048374684,-0.291554027,100.42582165208916
2/27/2022,0.2008782299679492,0.1416164746660025,0.3292375879598859,0.4311780671974439,1.393324613461164,0.6567595488980382,0.3471953477142485,-0.250895463,-0.238611047,1.1689868963702417,-0.150179471,-0.693791149,-0.007680671,-0.013918564,-0.012576442,-0.012862126,-0.011487676,-0.020478323,-0.006347123,-0.003133678,-0.022285266,0.025382219,-0.000330807,-0.435014017,0.006231139,0.002222393,0.001841926,0.003802795,0.002983544,0.003759813,0.003815871,0.005867984,0.010353277,0.020057219,0.004450478,0.6896684056245751,-0.236218349,100.61764216249355
3/6/2022,0.1974412713306603,0.085191933,0.2728719923471402,0.3573544028282203,1.2594428683398815,0.5119849445688254,0.3467990861697398,-0.260166318,-0.272631532,1.2214012521984563,-0.147847045,-2.441337616,-0.000655177,-0.01535256,-0.016017648,-0.021188267,-0.019550002,-0.028571554,-5.01E-05,-0.005120402,-0.026269487,0.001288372,6.45281532409836e-05,3.057038811648784,0.00877961,0.001042031,0.001927074,0.006297341,0.005977394,0.005409528,0.006951782,0.007114994,0.012433465,0.020042402,0.002621941,1.6497089898202255,-0.313425971,97.10651471649321
3/13/2022,0.2290454593298734,0.059970073,0.2346445859312422,0.2915369555886075,1.1139103745098782,0.3814070930358733,0.4144321270119213,-0.257138116,-0.275759655,2.483979873274834,-0.133171028,-1.649590115,0.006028557,-0.00696962,-0.011040079,-0.019299307,-0.021675043,-0.026527735,0.008557647,0.001681119,-0.002480596,0.030994893,0.000405996,-0.341389185,0.009563876,0.004235465,0.002097207,0.00536352,0.006061647,0.004253501,0.009419765,0.004023786,0.010637987,0.024888893,0.002563742,1.7308676805396497,-0.299040104,99.36915304
3/20/2022,0.2787334750686035,0.077158906,0.2244024772747932,0.2620473572676303,1.001899436876435,0.2915182690606908,0.5213333136167336,-0.236735328,-0.243115814,1.0832920834014823,-0.164832764,-0.991863866,0.009421283,0.004783171,-0.002990942,-0.008817248,-0.017052077,-0.018759133,0.013411496,0.011307686,0.025950886,-0.03335159,-0.000875532,-0.430605303,0.0075691,0.009192155,0.005517729,0.005727178,0.004395768,0.004706939,0.008808503,0.007328573,0.023867784,0.029275346,0.000550645,1.7302252223232362,-0.291216165,99.84876998561907
3/27/2022,0.3205379857636398,0.1051889252259424,0.2192034424459396,0.2489132051414632,0.926397344,0.2419777851783646,0.6116999358467875,-0.211921866,-0.209285332,1.330430376542128,-0.214058615,-1.30955559,0.007852521,0.007762838,-0.001522798,-0.003961982,-0.011693522,-0.010536386,0.011187085,0.013598414,0.026213956,0.006087608,-0.001362419,0.3652806635086196,0.004433647,0.010700836,0.006844064,0.008276653,0.004303065,0.008212876,0.005894959,0.00869136,0.025296881,0.026491713,0.000818696,1.635525209010383,-0.325126978,101.14874531988978
4/3/2022,0.3112494555925105,0.1023399856386466,0.1832057997762708,0.205156385,0.8479276098947239,0.2106288748103093,0.6364633746038099,-0.202144742,-0.217255285,1.1352516388272489,-0.129760537,-1.010078026,-0.001731155,-0.000782928,-0.010559794,-0.013251965,-0.012296935,-0.006738358,0.003031715,0.00528623,-0.006017862,-0.00477863,0.002336293,-0.252210483,0.004947519,0.006495759,0.004972492,0.006527005,0.004660482,0.008823413,0.00447407,0.005464181,0.017571755,0.026662282,0.001651489,0.3607687546377092,-0.246305967,97.77837264964815
4/10/2022,0.240802056,0.045631925,0.098655567,0.1000254355704233,0.7394999631933504,0.1713415432640441,0.5825838990240964,-0.217310754,-0.279157576,0.5148949646894719,-0.169497666,-1.411643955,-0.013152443,-0.015596377,-0.025067247,-0.03226702,-0.017203165,-0.008501988,-0.006576367,-0.00815674,-0.047023463,-0.015261339,-0.001098734,0.4522476602793781,0.010407978,0.010381503,0.010775283,0.012390128,0.00297405,0.00531504,0.009067194,0.009761582,0.034678758,0.016790031,0.001735706,0.4406253502008965,-0.233202015,96.97268074
4/17/2022,0.1442642918525267,-0.057865652,-0.018717089,-0.051934794,0.6114298669211409,0.1082806622151705,0.485944952,-0.248575736,-0.366940573,1.698076547,-0.036389463,-1.054851943,-0.018263693,-0.028915847,-0.035693086,-0.048195075,-0.020675323,-0.01376373,-0.011873545,-0.01695354,-0.069973901,0.029558445,0.003684498,-0.276690283,0.011708286,0.016207808,0.015162107,0.019749139,0.004259473,0.003015677,0.010232241,0.013627502,0.042771944,0.019197369,0.002511934,0.3904267252063209,-0.236670836,97.06888689275408
4/24/2022,0.067716894,-0.156908505,-0.113850236,-0.176540555,0.5077664096948338,0.037680027,0.4031536784821048,-0.274171292,-0.429629326,1.4559749991502196,-0.102658733,-1.11942933,-0.014751187,-0.02849522,-0.030000863,-0.041520531,-0.017088485,-0.015624414,-0.010294382,-0.014118635,-0.053730412,-0.005874579,-0.001827631,0.069236475,0.007154896,0.013300488,0.010761638,0.015181088,0.003441921,0.004216093,0.006686082,0.009886161,0.027208881,0.019669236,0.002657529,0.3413090118846684,-0.226200378,98.83786249581496
5/1/2022,-0.016615807,-0.271891159,-0.202224627,-0.286635836,0.408021786,-0.060025408,0.3264939241763906,-0.296135653,-0.482247885,1.433954428444007,-0.137040259,-0.471227299,-0.016494783,-0.034051501,-0.028731412,-0.038274601,-0.016728343,-0.021966103,-0.009631126,-0.012289156,-0.047660063,-0.000537485,-0.000949939,-0.6499667,0.002205278,0.007862379,0.004407881,0.006639044,0.00184545,0.005557693,0.002220686,0.003687195,0.010687682,0.01937237,0.002517682,0.4716264765992768,-0.196525286,97.60892325680571
5/8/2022,-0.08260385,-0.349427818,-0.240010388,-0.312654511,0.3578861027563109,-0.142441892,0.3006823396151685,-0.304085457,-0.511361258,0.4927556427331088,-0.086441579,-0.836547899,-0.013123183,-0.023771525,-0.012647928,-0.009405373,-0.008551393,-0.018944994,-0.003274367,-0.004503292,-0.027689569,-0.022985441,0.001399338,1.0465151482066846,0.002216413,0.004201977,0.009888377,0.017134172,0.005125979,0.003628096,0.003781501,0.005332474,0.017472641,0.021884738,0.002479689,0.7280253367140191,-0.164854126,95.98064516
5/15/2022,-0.138661226,-0.385340199,-0.243054788,-0.271630057,0.3387550134622552,-0.197911355,0.3096369380598687,-0.308168958,-0.534642418,1.653735003628482,-0.019299894,-0.747684015,-0.011296496,-0.011278275,-0.001032098,0.014970549,-0.003291239,-0.012996937,0.001139681,-0.002323627,-0.022773161,0.029019836,0.001854251,-0.124388916,0.002223962,0.009703898,0.013852747,0.026607996,0.006698651,0.003906185,0.005449471,0.005770662,0.01504348,0.021642899,0.001787211,0.7091730277404857,-0.147938056,97.21376343501437
5/22/2022,-0.194805801,-0.38701499,-0.236514393,-0.203385016,0.3355240912935246,-0.228756862,0.3279705952770684,-0.318187943,-0.55746225,0.1222034607087921,-0.075111761,-1.03512961,-0.011443338,-0.000531967,0.002219584,0.024536497,-0.000557671,-0.007322518,0.002330727,-0.005714364,-0.022842087,-0.037202545,-0.001538503,0.4595161722977359,0.002416733,0.014604503,0.013995352,0.028064592,0.00711776,0.006497871,0.005414672,0.004290242,0.011838441,0.028887643,0.001685171,0.7326757007227526,-0.14329558,96.26776380109733
5/29/2022,-0.266751081,-0.384900457,-0.253942557,-0.166152326,0.3184475773723119,-0.26102603,0.3128834362793306,-0.337980763,-0.576765041,1.103460476648274,-0.079315375,-1.015149994,-0.014833569,0.000672001,-0.005901418,0.013065874,-0.002949123,-0.007716993,-0.001913546,-0.011353785,-0.019773279,0.024756802,-0.000116055,-0.021883832,0.001661079,0.011377558,0.006466066,0.014369828,0.003369752,0.005452536,0.0026062,0.003851307,0.003275647,0.033452123,0.001542468,0.5354327624357407,-0.17324999,97.26371190523847
6/5/2022,-0.347072091,-0.404029019,-0.298912113,-0.182038736,0.2776214495142732,-0.303457254,0.2579087563834902,-0.358824343,-0.587133778,1.877986686366378,0.011654972,-0.934350132,-0.016809814,-0.006074997,-0.015317711,-0.005503033,-0.007071549,-0.010226108,-0.006985957,-0.012093845,-0.010835723,0.019068963,0.002511832,-0.090480796,0.002694553,0.005500478,0.007640552,0.012560041,0.002692957,0.002624189,0.004156426,0.00466857,0.005663897,0.031011277,0.001852018,0.2725726781974678,-0.178636064,94.45715876372738
6/12/2022,-0.485972782,-0.47134354,-0.397126456,-0.265656527,0.1810624501057273,-0.386767097,0.1285600309207815,-0.391411108,-0.598702027,0.1354207274668822,0.026119261,-0.50177918,-0.029566547,-0.021508934,-0.033974578,-0.029125379,-0.016844231,-0.020285473,-0.016552741,-0.01913893,-0.012221689,-0.042099468,0.000398381,-0.532587872,0.007918564,0.010197754,0.015568056,0.023445801,0.007182011,0.006069581,0.008128954,0.005503856,0.005810841,0.035675753,0.00167872,0.4061502073810202,-0.16509382,94.72970238748313
6/19/2022,-0.636225035,-0.578334346,-0.516879482,-0.392684885,0.068670031,-0.488239849,-0.029847579,-0.427647529,-0.615913133,0.2826053828968339,-0.013541944,-0.813603003,-0.032957286,-0.034938136,-0.042882204,-0.045573294,-0.019942202,-0.02521963,-0.020612599,-0.021697725,-0.018408268,0.003712184,-0.001091928,0.8213783211402881,0.00905726,0.015961486,0.016910483,0.025816069,0.008008275,0.00827117,0.008579924,0.005136215,0.004437602,0.030305532,0.001521993,0.5654485968922002,-0.15289411,94.35599986286262
6/26/2022,-0.733092826,-0.669579275,-0.601723622,-0.491791935,0.012482989,-0.56597441,-0.138011673,-0.454735254,-0.635261285,0.5533240973409403,0.003410595,-0.431514549,-0.021971727,-0.030874992,-0.031742934,-0.037253896,-0.010172333,-0.01981968,-0.014370944,-0.016579384,-0.021082045,0.006802618,0.000467237,-0.552583223,0.007302861,0.012815689,0.011496656,0.017266484,0.005918445,0.006270004,0.005715095,0.004095566,0.004900512,0.026813465,0.001480172,0.6430318137817955,-0.120752676,92.48439043
7/3/2022,-0.806766822,-0.762420246,-0.676020767,-0.585392936,0.019002209,-0.645327305,-0.214467112,-0.483203205,-0.663225272,0.1544676957639016,0.068308104,0.4394727099772386,-0.017086283,-0.032415893,-0.028708246,-0.036545666,0.001192396,-0.020641407,-0.010306165,-0.01771792,-0.031126195,-0.009954742,0.001787837,-2.815355996,0.007195914,0.00586141,0.006098183,0.006726065,0.009357306,0.00250806,0.00430083,0.002207006,0.007873689,0.022361704,0.001177015,1.5077135560885473,-0.045094769,94.87238132117231
7/10/2022,-0.827186672,-0.795019045,-0.698913651,-0.618679516,0.086448388,-0.687072807,-0.204407083,-0.497557613,-0.68010817,-0.480250727,-0.038056949,-0.04600924,-0.004818041,-0.011763355,-0.00910721,-0.013489425,0.01232153,-0.011087776,0.00137021,-0.009095061,-0.019395757,-0.016000719,-0.002924981,-0.864435911,0.011665528,0.010622687,0.014057977,0.013774757,0.013970381,0.005902133,0.009260439,0.005264096,0.005853785,0.010886878,0.002031951,1.499418174,-0.019995026,94.58183928358343
7/17/2022,-0.822137238,-0.760743765,-0.675679882,-0.599983783,0.226610316,-0.705461684,-0.086875526,-0.499287517,-0.68437872,0.2832614740093596,-0.020765531,-0.527564767,0.001197176,0.012515541,0.00932777,0.007680067,0.025294078,-0.004938923,0.015986289,-0.00110614,-0.005003222,0.019560484,0.0004769,-6.325013013,0.010707832,0.02098649,0.019103175,0.021447544,0.015182317,0.007494479,0.013623291,0.007696646,0.010760324,0.016165462,0.002015631,2.6533001816541497,-0.004242592,93.97395587140443
7/24/2022,-0.821440904,-0.66164065,-0.612414904,-0.52945618,0.3753757038021404,-0.697989239,0.1177583435135255,-0.48201252,-0.66918591,-0.399425111,0.043120977,0.2281952854443245,0.000164897,0.035739975,0.025164558,0.028751398,0.026184377,0.002016926,0.027395727,0.011058264,0.017888849,-0.01715426,0.001761158,-1.86413908,0.008388862,0.029546558,0.023270913,0.028029222,0.01186945,0.009614076,0.016508069,0.012234942,0.021102569,0.017256491,0.002219458,2.376013821297059,0.032088341,93.40484004491714
